image_id,category,置信度,score
147164,lock_chamber,0.5264,4.678018576
265268,engine_room,0.9199,5.707920792
238872,bayou,0.5158,5.394594595
904729,art_school,0.8931,5.048484848
195400,train_railway,0.8855,5.12406015
38922,ice_floe,0.7945,3.851851852
460899,marsh,0.9322,5.93627451
670046,wheat_field,0.9666,5.512987013
51062,childs_room,0.6538,3.858536585
78682,limousine_interior,0.5521,6.05625
76122,wine_cellar/bottle_storage,0.7722,5.035830619
690982,forest_road,0.7863,5.982035928
379584,volcano,0.5068,4.614213198
684439,raft,0.9719,5.677570093
65553,bakery/shop,0.7859,4.563953488
76990,cockpit,0.9603,5.556886228
669169,rock_arch,0.5163,6.966666667
600679,museum/indoor,0.6075,6.361581921
14776,wine_cellar/bottle_storage,0.9966,5.742268041
276280,boat_deck,0.8674,5.215547703
115232,atrium/public,0.8715,5.427135678
614144,village,0.6889,6.443786982
255231,garbage_dump,0.8539,4.469230769
25587,ticket_booth,0.6022,5.02189781
476488,ice_floe,0.7585,6.204545455
407397,corridor,0.9753,4.539906103
112412,childs_room,0.7325,4.676579926
505695,escalator/indoor,0.5549,7.213017751
200825,igloo,0.7254,6.301158301
105468,driveway,0.5707,4.047619048
799366,desert/vegetation,0.8668,4.393442623
306461,cloister/indoor,0.8607,6.378676471
577499,swamp,0.8503,6.36809816
948071,parlor,0.9793,5.217647059
185570,hill,0.9221,6.074418605
373699,pantry,0.9522,4.798165138
785248,stable,0.7289,5.902857143
495681,canal/urban,0.9753,6.539007092
28229,jacuzzi/indoor,0.7412,5.048128342
27522,raft,0.62,4.899328859
316570,parking_lot,0.6061,5.4
639320,medina,0.9835,6.143426295
774148,archive,0.8447,5.844036697
897149,bow_window/outdoor,0.8488,5.145299145
153756,playroom,0.8623,3.96961326
124671,building_facade,0.7942,4.906432749
679797,archive,0.6853,5.388157895
297552,beauty_salon,0.7553,5.285198556
32223,shopfront,0.5061,5.326086957
945884,canal/natural,0.8847,4.841269841
36981,outhouse/outdoor,0.7661,5.901554404
12886,slum,0.9578,7.396039604
751125,hospital_room,0.9898,5.042553191
270247,staircase,0.7853,5.517123288
196438,schoolhouse,0.5229,4.661818182
372702,playroom,0.505,6.995762712
598121,waterfall/fan,0.6108,5.33974359
175050,closet,0.7239,4.911971831
598126,desert/sand,0.8972,5.666666667
294877,wheat_field,0.9995,6.102439024
742093,attic,0.9252,5.824675325
539995,engine_room,0.7673,4.957219251
19613,museum/indoor,0.9216,6.323943662
1749,casino/indoor,0.7263,5.927536232
424018,marsh,0.6087,5.004926108
676547,planetarium/outdoor,0.6458,5.289017341
689058,palace,0.7599,4.841836735
442756,closet,0.733,4.470319635
812607,bus_interior,0.8456,5.56097561
693926,windmill,0.6343,4.193103448
710420,waterfall/fan,0.5072,4.8125
930356,playroom,0.578,5.363636364
763411,kennel/outdoor,0.7299,4.728346457
349250,boardwalk,0.7765,4.700819672
580848,electrical_substation,0.8594,4.505102041
179314,wet_bar,0.6776,6.003058104
310843,playground,0.9805,4.47706422
765468,canyon,0.7902,6.2
634436,tower,0.7793,6.325301205
912095,planetarium/outdoor,0.6504,6.559701493
535675,game_room,0.8885,4.466292135
563244,shopfront,0.7337,5.49132948
310500,ski_slope,0.9785,6.146118721
757690,butte,0.9656,5.61038961
84297,burial_chamber,0.6272,5.472527473
248880,burial_chamber,0.5174,4.696551724
24718,archive,0.7482,4.767272727
686281,chemistry_lab,0.905,5.363636364
930429,street,0.7597,5.643617021
457184,ski_slope,0.5484,4.823809524
840786,lock_chamber,0.5052,6.035714286
948920,shower,0.5408,5.645390071
830279,bayou,0.7511,5.76875
371865,skatepark,1.0,4.889361702
407048,art_studio,0.8954,6.134883721
771327,power_plant/outdoor,0.5696,5.877800407
195005,phone_booth,0.6586,5.290909091
101282,basketball_court/outdoor,0.9123,5.517027864
14806,gift_shop,0.5166,6.417582418
539483,wheat_field,0.998,5.393442623
664262,clothing_store,0.5621,5.308219178
88184,bus_interior,0.5156,4.226351351
610708,medina,0.5998,5.854545455
545933,sea_cliff,0.9581,5.597156398
836124,art_gallery,0.581,4.979899497
89234,phone_booth,0.7827,4.701030928
883178,elevator/door,0.8496,5.605263158
403992,power_plant/outdoor,0.7233,5.044692737
798098,driveway,0.6261,5.72246696
732805,ticket_booth,0.6472,6.379146919
433528,firing_range/indoor,0.8098,5.54368932
772484,music_store,0.5015,5.968871595
132060,hill,0.8925,5.425925926
765783,heliport,0.9967,3.974358974
957186,schoolhouse,0.6597,5.661016949
229297,chemistry_lab,0.5863,5.043956044
336143,planetarium/outdoor,0.5567,4.90960452
498292,marsh,0.7571,6.143410853
651811,art_school,0.9351,6.263157895
209403,attic,0.6687,4.405405405
824584,cliff,0.901,4.865384615
657117,oilrig,0.7696,4.77826087
958033,wet_bar,0.6854,6.412698413
175775,boat_deck,0.5407,4.764044944
295023,picnic_area,0.8082,6.108882521
425969,railroad_track,0.6854,6.331428571
722156,reception,0.523,4.889447236
758304,childs_room,0.5322,6.366812227
365027,basketball_court/outdoor,0.6892,5.04
238128,mansion,0.8109,5.617977528
58265,physics_laboratory,0.505,6.049618321
49393,wine_cellar/bottle_storage,0.8778,4.952991453
643071,veterinarians_office,0.7991,5.355263158
785586,kennel/outdoor,0.5631,5.289772727
415736,youth_hostel,0.7389,5.565217391
80826,kennel/outdoor,0.6868,3.723958333
263234,wind_farm,0.9993,5.925650558
176503,oilrig,0.7448,5.566308244
957255,wind_farm,0.9983,6.245614035
324449,art_gallery,0.5366,5.432835821
390235,wheat_field,0.9973,5.679347826
373870,hot_spring,0.5449,6.299492386
593907,apartment_building/outdoor,0.6899,6.157024793
681503,boat_deck,0.6108,6.312849162
888037,apse/indoor,0.8643,6.373684211
10147,mountain_snowy,0.6368,6.668393782
116350,wine_cellar/bottle_storage,0.5461,5.514124294
876523,skatepark,0.9622,4.909638554
9408,waterfall/plunge,0.5553,6.704166667
69781,kennel/outdoor,0.9183,4.647940075
315814,shower,0.6097,5.176136364
867404,bedroom,0.9141,5.608108108
50690,wine_cellar/bottle_storage,0.5981,5.76
954768,railroad_track,0.6255,4.940298507
639818,castle,0.5114,5.76119403
957462,oilrig,0.8812,7.275449102
709133,home_office,0.9697,5.704301075
619750,dentists_office,0.661,6.551401869
457782,childs_room,0.5524,5.647826087
814983,staircase,0.9705,4.774193548
133389,cloister/indoor,0.9999,5.462962963
755015,youth_hostel,0.884,5.37037037
860530,office_building,0.7967,5.216589862
138603,mountain_snowy,0.6739,4.909090909
412006,wheat_field,0.7499,5.710280374
919862,laundromat,0.9611,5.870689655
605544,jacuzzi/indoor,0.6306,6.623076923
640666,bamboo_forest,0.9978,4.632653061
451333,dentists_office,0.7887,5.862637363
621369,home_office,0.9853,4.600877193
738159,booth/indoor,0.9732,3.746666667
892987,office_building,0.62,6.073825503
639411,apse/indoor,0.9668,6.366492147
454346,casino/indoor,0.7351,4.978723404
828778,palace,0.6224,5.957983193
829576,waterfall/block,0.6447,5.581818182
654980,art_school,0.7927,3.90625
85220,ruin,0.5247,5.885572139
749546,bow_window/outdoor,0.8148,4.814229249
274607,butte,0.754,5.586466165
836345,art_studio,0.5052,4.473933649
444566,trench,0.827,5.532520325
532812,coffee_shop,0.7767,6.095890411
490130,dam,0.9979,4.960526316
507573,ski_slope,0.9902,5.382352941
244786,desert/vegetation,0.976,5.132075472
61847,pharmacy,0.941,5.135483871
598249,marsh,0.6493,4.801282051
423190,waterfall/block,0.8289,5.01734104
481871,train_railway,0.7568,5.410810811
657090,wheat_field,0.9305,5.584415584
25528,elevator/interior,0.6816,5.652892562
530409,mountain,0.819,5.457142857
265546,gas_station,0.53,4.736842105
94766,water_tower,0.7354,5.625531915
125917,boat_deck,0.5731,4.593869732
655603,forest_road,0.9729,5.755274262
936556,escalator/indoor,0.5103,5.569343066
252386,art_studio,0.5122,4.528225806
129956,veterinarians_office,0.6585,4.348387097
94001,batters_box,0.6623,4.05078125
419395,wind_farm,0.9989,6.0
431362,booth/indoor,0.898,5.542553191
840815,igloo,0.5188,4.774193548
288642,beauty_salon,0.5918,5.656509695
398474,marsh,0.8571,5.995833333
63565,atrium/public,0.8082,5.694805195
955992,cloister/indoor,0.9472,6.11409396
630733,skatepark,0.6994,4.104815864
251466,athletic_field/outdoor,0.9141,4.819188192
501906,stable,0.6945,5.871345029
89289,bathroom,0.935,5.115384615
661598,volcano,0.6241,5.366492147
953975,vineyard,0.8756,5.671717172
577740,forest_path,0.9984,5.566878981
636949,stable,0.5034,5.021459227
149533,house,0.7136,4.857549858
905686,skatepark,0.8158,6.375
420193,medina,0.7322,5.449056604
288669,desert/sand,0.9994,5.979423868
315598,playroom,0.5265,6.472527473
155370,trench,0.745,4.112676056
308061,music_store,0.5023,5.881188119
953191,ice_floe,0.9917,4.518672199
298192,mausoleum,0.9542,5.239726027
449142,escalator/indoor,0.9872,6.0
616784,highway,0.6099,5.156028369
571287,airplane_cabin,0.6155,5.778571429
650441,stable,0.5813,6.607843137
693843,hospital_room,0.7366,4.920289855
273162,bathroom,0.6999,5.476772616
419006,volcano,0.9454,5.982832618
121324,fishpond,0.6279,7.086455331
131161,lock_chamber,0.7837,5.097826087
275339,van_interior,0.6314,4.751381215
846558,medina,0.6685,5.192307692
904205,building_facade,0.9111,6.131944444
93845,waterfall/fan,0.6287,4.777777778
214478,waterfall/fan,0.5221,5.592592593
442592,marsh,0.6677,5.568181818
40960,waiting_room,0.5214,7.574193548
12139,lock_chamber,0.8515,6.396226415
489365,river,0.6645,6.237804878
254102,garbage_dump,0.5962,5.364
957338,childs_room,0.7949,5.65
766700,house,0.906,5.756613757
201278,athletic_field/outdoor,0.89,5.948275862
791826,home_office,0.7137,5.205128205
287581,motel,0.7641,4.882845188
670819,desert/vegetation,0.9341,5.323170732
740358,van_interior,0.7148,6.725388601
801308,outhouse/outdoor,0.7338,4.472727273
482712,cloister/indoor,0.5923,5.933333333
863994,firing_range/indoor,0.7863,5.82967033
3148,childs_room,0.631,3.683453237
28211,wine_cellar/barrel_storage,0.8307,3.291079812
203119,batters_box,0.9924,6.183615819
260957,dentists_office,0.943,3.788018433
481982,clothing_store,0.9298,5.293103448
145742,dentists_office,0.7974,3.732026144
569344,track/outdoor,0.9666,4.151515152
114200,music_store,0.6469,4.050359712
470254,market/outdoor,0.6535,5.146788991
446453,fire_escape,0.9677,4.558704453
157143,plaza,0.5896,4.146718147
931498,windmill,0.9977,5.054794521
108485,vineyard,0.5373,5.030405405
360216,athletic_field/outdoor,0.7976,6.433673469
461497,casino/indoor,0.5833,5.939814815
51047,parking_lot,0.522,4.424390244
298512,clothing_store,0.9309,4.315934066
835578,medina,0.7237,5.624161074
26105,stable,0.8148,3.952173913
305639,bow_window/outdoor,0.6011,4.326203209
668447,waterfall/plunge,0.7502,5.530120482
770344,beauty_salon,0.788,5.117647059
167208,rock_arch,0.9018,5.131474104
606251,mansion,0.8503,4.446601942
6420,archive,0.8261,6.695205479
542370,boardwalk,0.7165,5.967213115
570443,windmill,0.8295,5.216374269
774259,igloo,0.6248,5.125603865
723453,bamboo_forest,0.9836,4.106060606
158545,tower,0.6083,4.719101124
211894,track/outdoor,0.8364,4.433884298
743778,church/outdoor,0.5763,4.936305732
904812,village,0.5283,5.533333333
240133,bakery/shop,0.5169,4.312101911
788504,canal/urban,0.5774,5.684210526
802975,waterfall/plunge,0.8236,5.4921875
880066,podium/outdoor,0.5731,5.234567901
41586,stage/indoor,0.7228,5.538116592
680635,forest_path,0.9834,5.345794393
679908,bedroom,0.5303,5.487341772
482643,lock_chamber,0.6531,4.904
865111,catacomb,0.7231,4.962962963
749280,carrousel,0.8474,6.460076046
912475,trench,0.8306,5.640449438
313843,tree_house,0.561,4.296116505
875322,waterfall/plunge,0.7396,6.166666667
39986,cockpit,0.7983,6.477124183
824608,office_building,0.5422,5.597484277
824592,volcano,0.9208,5.569343066
129220,childs_room,0.9234,4.715189873
156552,bayou,0.6807,4.893081761
500281,staircase,0.7406,4.907284768
526618,veterinarians_office,0.5667,5.441860465
204614,mausoleum,0.6672,4.846153846
490766,mountain_snowy,0.6964,6.267123288
246184,river,0.5578,5.679310345
195769,bow_window/outdoor,0.764,5.712230216
461466,wheat_field,0.5025,5.676470588
455547,trench,0.6642,5.075117371
732220,fishpond,0.722,5.649746193
828771,stable,0.6459,5.814671815
673574,beauty_salon,0.738,5.812080537
23802,pub/indoor,0.9899,5.110599078
15231,wine_cellar/barrel_storage,0.9819,5.121052632
931762,castle,0.6989,5.858695652
271231,ice_floe,0.7975,5.715328467
637019,staircase,0.798,4.537777778
60834,corn_field,0.9994,5.453874539
78007,waterfall/plunge,0.6541,5.929936306
319635,observatory/outdoor,0.7396,5.004444444
933093,canyon,0.6178,5.634482759
6926,landfill,0.7678,6.538181818
488068,clothing_store,0.954,6.947916667
24453,boardwalk,0.8316,4.91322314
1185,tower,0.5579,3.286458333
147403,escalator/indoor,0.849,6.147398844
123933,power_plant/outdoor,0.5513,5.888513514
28925,casino/indoor,0.9791,6.054726368
2234,bus_interior,0.8464,4.529953917
339821,tower,0.9399,5.534391534
56227,tower,0.6995,6.148148148
262405,subway_station/platform,0.8666,5.746527778
224045,pantry,0.9711,5.529182879
855671,desert/vegetation,0.999,6.024038462
348762,bayou,0.6341,6.77970297
546896,stage/indoor,0.9283,6.723809524
325903,cockpit,0.5843,5.5215311
828917,beauty_salon,0.7786,5.923529412
887434,ski_slope,0.6735,4.932960894
810446,wheat_field,0.9284,5.64084507
739216,boat_deck,0.6254,5.460122699
430103,planetarium/outdoor,0.8769,5.277456647
485584,stable,0.9355,4.78125
134372,art_studio,0.8581,5.022624434
772063,veterinarians_office,0.7681,6.958661417
847595,windmill,0.6191,6.148351648
463763,beauty_salon,0.8923,5.870588235
377492,highway,0.9284,4.633744856
167418,medina,0.9873,5.901287554
640459,ski_slope,0.6751,6.124137931
55923,electrical_substation,0.9797,5.544
821511,elevator/interior,0.5131,5.213541667
4720,art_school,0.8838,5.27340824
941420,coffee_shop,0.5062,5.298611111
334689,ice_cream_parlor,0.8186,4.844444444
301606,picnic_area,0.5249,4.80733945
110061,lock_chamber,0.5414,3.369811321
671921,wet_bar,0.9355,4.571428571
671946,boardwalk,0.9147,4.716346154
25604,hill,0.741,6.653508772
838039,tree_house,0.6248,5.423728814
338506,pagoda,0.8282,5.461928934
86809,sea_cliff,0.5012,4.817708333
923195,phone_booth,0.9548,4.558510638
440664,coffee_shop,0.9607,5.379807692
717593,igloo,0.8214,4.82208589
306286,escalator/indoor,0.9661,4.636752137
795636,planetarium/outdoor,0.6127,5.933333333
407958,childs_room,0.9651,5.095890411
868932,igloo,0.7259,4.751243781
49591,wine_cellar/barrel_storage,0.5946,6.582278481
774796,shower,0.5714,4.690217391
772566,desert/sand,0.9842,6.189393939
221527,casino/indoor,0.9355,5.028
319334,boardwalk,0.8338,5.334763948
733957,forest_road,0.7863,4.89010989
336332,yard,0.8397,4.555555556
801644,museum/indoor,0.8667,6.584210526
49929,wet_bar,0.6371,6.552845528
231262,driveway,0.7963,3.956
669817,chemistry_lab,0.5109,5.845679012
111478,phone_booth,0.7259,3.907692308
801433,shower,0.8517,5.373913043
372305,game_room,0.8252,5.242009132
115136,water_tower,0.9167,4.831775701
765249,archive,0.6643,5.392694064
132721,control_tower/outdoor,0.6274,5.427480916
566996,burial_chamber,0.5835,5.525
871851,mausoleum,0.7005,4.480519481
48924,home_office,0.6556,4.865546218
6984,pantry,0.9002,5.273015873
799449,hayfield,0.5615,5.424
122993,waterfall/fan,0.8081,5.011049724
273319,youth_hostel,0.5164,5.954225352
205279,gift_shop,0.7104,5.079681275
424215,limousine_interior,0.9217,6.358778626
836570,parking_lot,0.5993,5.621794872
84779,marsh,0.6315,4.646766169
825562,chemistry_lab,0.8735,4.968
334176,bayou,0.5501,4.280193237
660955,railroad_track,0.8783,5.393442623
426662,elevator/door,0.6497,6.456647399
263940,schoolhouse,0.5984,6.936619718
749496,booth/indoor,0.6645,5.893129771
101693,laundromat,0.993,6.398860399
749320,childs_room,0.6656,5.619631902
332169,pantry,0.9329,3.618473896
202149,batters_box,0.998,5.399449036
833672,beauty_salon,0.6531,6.586826347
110404,greenhouse/indoor,0.6419,5.2
904940,waterfall/fan,0.5006,4.542682927
839620,bow_window/outdoor,0.8376,5.604790419
673394,islet,0.6966,6.382978723
62478,hill,0.734,4.072
502120,forest_road,0.5842,5.129032258
677921,bow_window/outdoor,0.6809,6.541125541
849493,train_railway,0.5709,5.740384615
92563,music_store,0.8746,6.639810427
763953,office_building,0.5614,6.109489051
923141,beauty_salon,0.6066,5.452991453
595491,hospital_room,0.6792,5.307142857
710070,coffee_shop,0.8548,5.760869565
888043,fishpond,0.855,4.405882353
439015,desert/sand,0.6866,4.874371859
9450,music_store,0.5182,6.641304348
434133,firing_range/indoor,0.9254,5.358139535
1719,art_school,0.8255,5.945273632
254617,garbage_dump,0.8138,6.393939394
67788,racecourse,0.9023,5.806818182
7103,beauty_salon,0.5353,4.65483871
467972,desert/sand,0.6339,4.439814815
767538,gift_shop,0.5124,6.234899329
774243,canal/urban,0.5349,5.009569378
358437,hayfield,0.5342,5.752212389
371272,martial_arts_gym,0.9687,5.119266055
234181,boardwalk,0.5754,5.593073593
374193,construction_site,0.8915,5.311320755
822987,river,0.7463,5.828571429
799413,construction_site,0.9625,4.608433735
555876,mausoleum,0.5942,5.398190045
134353,forest_path,0.9632,4.958944282
948121,desert/vegetation,0.9662,5.063492063
658556,power_plant/outdoor,0.673,6.25
111659,phone_booth,0.9288,5.788461538
285412,swamp,0.6239,5.789156627
277188,playroom,0.5445,6.669322709
757851,butte,0.8165,6.051948052
677671,podium/outdoor,0.6528,6.391489362
429082,windmill,0.9963,6.208530806
322698,ruin,0.8398,5.4
83662,ice_cream_parlor,0.502,4.418604651
838363,diner/indoor,0.904,5.02955665
122956,tower,0.9603,5.817142857
21955,chemistry_lab,0.6354,6.096491228
689666,attic,0.8561,4.932835821
110063,playground,0.9972,4.16730038
497191,greenhouse/indoor,0.5408,4.65
39410,driveway,0.7544,3.641509434
456440,bathroom,0.8628,5.166666667
2601,parking_garage/indoor,0.6341,4.843317972
800004,airplane_cabin,0.7143,4.7
795357,wine_cellar/bottle_storage,0.7494,5.508333333
413141,lock_chamber,0.9921,5.87962963
174830,windmill,0.5461,5.722772277
658601,boardwalk,0.9871,6.8125
9905,fairway,0.8532,4.852459016
675780,lock_chamber,0.7688,5.477124183
839868,field/cultivated,0.7698,5.554744526
579822,engine_room,0.989,5.851612903
770180,sea_cliff,0.8349,6.002061856
197380,windmill,0.6844,6.088967972
771624,clothing_store,0.8725,5.700598802
10436,tower,0.8776,6.37
64447,tower,0.7925,5.276363636
67422,music_store,0.9052,5.133333333
659648,yard,0.741,4.959459459
8542,engine_room,0.9557,4.982578397
939816,train_station/platform,0.5214,6.240384615
284218,marsh,0.5874,5.638235294
636061,burial_chamber,0.9104,4.363128492
313273,playground,0.9904,5.513513514
426211,stable,0.791,6.101123596
538267,stable,0.9465,5.925373134
676348,staircase,0.7176,5.314285714
476794,wine_cellar/bottle_storage,0.8397,5.183783784
118859,diner/indoor,0.5567,5.128865979
431885,bathroom,0.6081,5.005319149
486550,street,0.881,5.336683417
847708,jacuzzi/indoor,0.5983,6.400722022
391780,butte,0.5432,6.603448276
